0,0.4742598699805243
1,0.4584204617314247
2,0.5033094026864721
3,0.42653577663066833
4,0.48620754543481204
5,0.4687410459138883
6,0.5412049396981207
7,0.4618837765698665
8,0.5364018555092378
9,0.4314367994924577
10,0.5015539769597324
11,0.5622651827029043
12,0.47760342605474115
13,0.5194673855702561
14,0.499617392487674
15,0.4965896123332142
16,0.4973968891905254
17,0.5641762514673575
18,0.4784072728121179
19,0.5155936124182221
20,0.5453458601189028
21,0.43851299520261067
22,0.5395665269306218
23,0.45821159082580565
24,0.5031321667457613
25,0.5560849492624558
26,0.4570837576577407
27,0.5198733626899094
28,0.4995314287576262
29,0.47726571687802954
30,0.44134996998192105
31,0.4823445164658562
32,0.5747939394486246
33,0.4299022361961812
34,0.568113182950556
35,0.5473322767143065
36,0.4527958707137078
37,0.5420925385963334
38,0.4561208176343703
39,0.4412463016277267
40,0.5521021262041932
41,0.45874597309288023
42,0.5162165523453704
43,0.4775492777506729
44,0.525155379283442
45,0.45957519116197354
46,0.44342097768096456
47,0.5366132675547973
48,0.5157315607776267
49,0.49555817393110435
50,0.48280636071575145
51,0.49326361931532436
52,0.5618471031191465
53,0.46503064255794446
54,0.5108240867993117
55,0.43862244180898763
56,0.480831802882665
57,0.4935781419196138
58,0.5614903829278113
59,0.5409396349002822
60,0.46004561500953717
61,0.44503122463341566
62,0.5512156192233377
63,0.4568383344379243
64,0.5156108940582811
65,0.4239155362862018
66,0.5543869403605428
67,0.5331377704295504
68,0.4470449363548348
69,0.47335924773153637
70,0.45776000545833534
71,0.44273587611998033
72,0.5537436822754902
73,0.5026981635003219
74,0.4301683199089102
75,0.4895971678798008
76,0.48647700032649654
77,0.5677221470281328
78,0.4712037911522773
79,0.44974383480939295
80,0.5464738092465997
81,0.4512102984705686
82,0.46787693256804597
83,0.4525038009987872
84,0.4951273820651715
85,0.5606055722467889
86,0.4960260844158263
87,0.4769603748370212
88,0.4587038400223989
89,0.5922440754440552
90,0.5715055167248375
91,0.48179195518871704
92,0.49519528331574836
93,0.5521483577682966
94,0.4600267264024631
95,0.46335553326295287
96,0.4587918994680322
97,0.4427625686744009
98,0.5023514773380808
99,0.4110330371430847
100,0.3970697744906241
101,0.38380172921254163
102,0.4450104828418673
103,0.42849923009999114
104,0.5622973491222709
105,0.6059204724612105
106,0.45201016955781637
107,0.43529463676024027
108,0.35305905718318364
109,0.408670983790675
110,0.33017854641075817
111,0.3205579324481792
112,0.5981893549392318
113,0.5794942372966042
114,0.34465796114797964
115,0.40214044031662344
116,0.3878954820120678
117,0.5969845988850636
118,0.6452768142853293
119,0.41367213278655124
120,0.39891982605738385
121,0.6510708479643731
122,0.40580148910784486
123,0.5794765331824265
124,0.6252437289683435
125,0.60320059689401
126,0.5227342846172502
127,0.4020793837941049
128,0.5777320224988792
129,0.4994516179957913
130,0.5396821900560632
